pid,last_retrive,likenum,reply,text,time,type
5141763,,1,2,给给,2023-06-08 02:20:15,text
5141764,,1,0,"5141711
草给我整得睡不着了，那不谈恋爱了到底要不要和你做爱",2023-06-08 02:21:46,text
5141765,,4,11,深夜想揽一些有偿辅导高数的活儿…,2023-06-08 02:22:36,text
5141766,,2,1,好看不起自己，很想重新开启一段感情的原因，只是为了向qny证明除了他也会有人喜欢我罢了😭😭😭😭😭,2023-06-08 02:23:45,text
5141767,,3,5,和nvpy关系不错，但好想试试别的,2023-06-08 02:23:47,text
5141768,,1,0,影视鉴赏考试打印了几十页纸，考完试就没有用了，感觉好浪费。。。,2023-06-08 02:23:57,text
5141768,,1,0,影视鉴赏考试打印了几十页纸，考完试就没有用了，感觉好浪费。。。,2023-06-08 02:23:57,text
5141769,,1,0,课题进展0，又失眠了,2023-06-08 02:24:35,text
5141769,,1,0,课题进展0，又失眠了,2023-06-08 02:24:35,text
5141770,,2,4,"不想睡
坐标上海😭",2023-06-08 02:24:50,text
5141770,,2,4,"不想睡
坐标上海😭",2023-06-08 02:24:50,text
5141771,,4,43,明确知道了和crush没有未来还要表白吗……犹疑,2023-06-08 02:25:29,text
5141771,,4,43,明确知道了和crush没有未来还要表白吗……犹疑,2023-06-08 02:25:29,text
5141772,,1,3,有无♀一起未名湖逛逛,2023-06-08 02:25:30,text
5141772,,1,3,有无♀一起未名湖逛逛,2023-06-08 02:25:30,text
5141773,,3,5,"tag：亚洲史
如果有以后选课的同学们看到这条树洞的话真的很建议跑路…不给录播、不给PPT、不给讲义、不给思考题、不给画范围，讲的范围大而又大，期末背的要死，还是学期中忽然把录播停了…这比史学概论还累死累活，如果不是对亚洲历史特别感兴趣的话建议选选别的大洲史，给思考题和名词解释的美国史和非洲史多香啊😭不过要说有什么优点的话一个是不点名（非洲史似乎会签到），一个是老师讲的似乎也还行",2023-06-08 02:25:31,text
5141773,,3,5,"tag：亚洲史
如果有以后选课的同学们看到这条树洞的话真的很建议跑路…不给录播、不给PPT、不给讲义、不给思考题、不给画范围，讲的范围大而又大，期末背的要死，还是学期中忽然把录播停了…这比史学概论还累死累活，如果不是对亚洲历史特别感兴趣的话建议选选别的大洲史，给思考题和名词解释的美国史和非洲史多香啊😭不过要说有什么优点的话一个是不点名（非洲史似乎会签到），一个是老师讲的似乎也还行",2023-06-08 02:25:31,text
5141774,,0,8,捞捞5141726,2023-06-08 02:26:22,text
5141774,,0,8,捞捞5141726,2023-06-08 02:26:22,text
5141775,,7,27,大家会和一个不和自己谈恋爱的人做爱吗？,2023-06-08 02:26:28,text
5141775,,7,27,大家会和一个不和自己谈恋爱的人做爱吗？,2023-06-08 02:26:28,text
5141776,,2,1,唉，感觉影视鉴赏考试写的东西，自己的私货比抄的多,2023-06-08 02:27:10,text
5141776,,2,1,唉，感觉影视鉴赏考试写的东西，自己的私货比抄的多,2023-06-08 02:27:10,text
5141777,,1,1,我这么可爱还是只能自己取暖，不懂我可爱的人只是还没有了解我！,2023-06-08 02:28:44,text
5141777,,1,1,我这么可爱还是只能自己取暖，不懂我可爱的人只是还没有了解我！,2023-06-08 02:28:44,text
5141778,,1,0,睡不着啊啊啊啊,2023-06-08 02:29:05,text
5141778,,1,0,睡不着啊啊啊啊,2023-06-08 02:29:05,text
5141779,,3,8,深夜发疯,2023-06-08 02:29:45,text
5141779,,3,8,深夜发疯,2023-06-08 02:29:45,text
5141780,,1,0,地概,2023-06-08 02:30:01,text
5141780,,1,0,地概,2023-06-08 02:30:01,text
5141781,,6,8,popi ♀给给,2023-06-08 02:30:08,text
5141781,,6,8,popi ♀给给,2023-06-08 02:30:08,text
5141782,,5,7,"想喝汤城小厨大煲汤，求搭子，多多益善
菜单在这
5141748",2023-06-08 02:30:46,image
5141782,,5,7,"想喝汤城小厨大煲汤，求搭子，多多益善
菜单在这
5141748",2023-06-08 02:30:46,image
5141783,,7,8,daddy / Dom没市场了吗,2023-06-08 02:34:19,text
5141783,,7,8,daddy / Dom没市场了吗,2023-06-08 02:34:19,text
5141784,,2,2,在树洞上每天都能看到好几条性焦虑内容，但是dz自己的性欲完全靠手解决，没有谈恋爱和性交的欲望,2023-06-08 02:35:06,text
5141784,,2,2,在树洞上每天都能看到好几条性焦虑内容，但是dz自己的性欲完全靠手解决，没有谈恋爱和性交的欲望,2023-06-08 02:35:06,text
5141785,,1,0,舍友的呼噜、、、,2023-06-08 02:36:50,text
5141785,,1,0,舍友的呼噜、、、,2023-06-08 02:36:50,text
5141786,,2,3,"#数算b #cb #gw #python

最新最热往年题*2，以防有些同学没看到教学网而且上课没注意到老师说这事但是又想做两套往年题练练手（x

链接是21年，同一个目录下有一个22.pdf，是22年

https://github.com/Xtuzzz/2023-spring-dsa/blob/main/21.pdf",2023-06-08 02:37:54,text
5141786,,2,3,"#数算b #cb #gw #python

最新最热往年题*2，以防有些同学没看到教学网而且上课没注意到老师说这事但是又想做两套往年题练练手（x

链接是21年，同一个目录下有一个22.pdf，是22年

https://github.com/Xtuzzz/2023-spring-dsa/blob/main/21.pdf",2023-06-08 02:37:54,text
5141787,,1,4,御建晨曦主尊大酒庄姥爷像！,2023-06-08 02:39:34,image
5141787,,1,4,御建晨曦主尊大酒庄姥爷像！,2023-06-08 02:39:34,image
5141788,,1,0,一个舍友键盘敲的噼里啪啦还时不时笑一下，一个舍友在吸吸呼呼地打鼾，dz想睡觉……,2023-06-08 02:41:03,text
5141788,,1,0,一个舍友键盘敲的噼里啪啦还时不时笑一下，一个舍友在吸吸呼呼地打鼾，dz想睡觉……,2023-06-08 02:41:03,text
5141789,,2,3,真的觉得自己很笨，r语言的一个功能的循环都要写半天…,2023-06-08 02:42:01,text
5141789,,2,3,真的觉得自己很笨，r语言的一个功能的循环都要写半天…,2023-06-08 02:42:01,text
5141790,,1,1,"中日甲午战争后， 由于中国的国内情况， 自主移居的华侨华人成为韩国旧华侨社会的成员。 韩国的华侨大部分是山东省出身。当时， 自然灾害和清朝末期的庚子国变（义和团运动）等因素使得山东地区的许多人自发移居到地理位置相近的朝鲜半岛定居，因此，韩国的旧华侨主要是来自山东省的汉族、齐鲁文化的后代。

1949年大韩民国政府承认国民党政权为唯一合法政府，在首尔设立了 “台湾大使馆”，当时在韩国不具有任何身份证明的中国人获得了台湾的“华侨居住许可证”，变成了台湾的“国民”。

主要来自山东省的韩国旧华侨华人在韩国主要从事的是传统的手工业和服务业的工作， 旧华侨的职业被描述为“四把刀（菜刀、木工刀、剪刀、理发刀）”，少数旧华侨从事翻译工作和中医工作。

韩国著名艺人当中也有几个人被传是华侨出身，但谁也没有在正式场合对此表态过。 这也表明韩国社会对旧华侨华人的认识是多么的保守。

原来张元英是这种出身，还挺令人惊讶的。",2023-06-08 02:42:26,text
5141790,,1,1,"中日甲午战争后， 由于中国的国内情况， 自主移居的华侨华人成为韩国旧华侨社会的成员。 韩国的华侨大部分是山东省出身。当时， 自然灾害和清朝末期的庚子国变（义和团运动）等因素使得山东地区的许多人自发移居到地理位置相近的朝鲜半岛定居，因此，韩国的旧华侨主要是来自山东省的汉族、齐鲁文化的后代。

1949年大韩民国政府承认国民党政权为唯一合法政府，在首尔设立了 “台湾大使馆”，当时在韩国不具有任何身份证明的中国人获得了台湾的“华侨居住许可证”，变成了台湾的“国民”。

主要来自山东省的韩国旧华侨华人在韩国主要从事的是传统的手工业和服务业的工作， 旧华侨的职业被描述为“四把刀（菜刀、木工刀、剪刀、理发刀）”，少数旧华侨从事翻译工作和中医工作。

韩国著名艺人当中也有几个人被传是华侨出身，但谁也没有在正式场合对此表态过。 这也表明韩国社会对旧华侨华人的认识是多么的保守。

原来张元英是这种出身，还挺令人惊讶的。",2023-06-08 02:42:26,text
5141791,,3,2,是谁大半夜还在赶ddl，来聊天缓解焦虑！,2023-06-08 02:43:37,text
5141791,,3,2,是谁大半夜还在赶ddl，来聊天缓解焦虑！,2023-06-08 02:43:37,text
5141792,,8,203,啥都想买，一看总价差点吓晕过去......,2023-06-08 02:43:38,image
5141792,,8,203,啥都想买，一看总价差点吓晕过去......,2023-06-08 02:43:38,image
5141793,,3,4,有没有声音好听的男生连麦学习的，明早就互删,2023-06-08 02:45:48,text
5141794,,1,1,"dz男 有一个女性好友 她和一个男生走得很近
男生会帮她搬东西 并且一起玩之后都会把人送回宿舍 还会给她送伞啥的
这个姑娘坚称是对方人很好各方面礼仪到位 但是dz觉得这个男生是在追她 想看看洞友们的观点",2023-06-08 02:46:36,text
5141795,,1,1,感觉有些室友不应该叫室友，应该叫室仇,2023-06-08 02:46:52,text
5141795,,1,1,感觉有些室友不应该叫室友，应该叫室仇,2023-06-08 02:46:52,text
5141796,,2,2,我好像只会注意周围的男生，女生都自动过滤忽略了🥲,2023-06-08 02:48:44,text
5141796,,2,2,我好像只会注意周围的男生，女生都自动过滤忽略了🥲,2023-06-08 02:48:44,text
5141797,,3,3,和女生出去玩，她主动让我跟她比手掌大小，是在暗示吗,2023-06-08 02:51:22,text
5141797,,3,3,和女生出去玩，她主动让我跟她比手掌大小，是在暗示吗,2023-06-08 02:51:22,text
5141798,,1,0,yp老师的人格心理学挂人吗,2023-06-08 02:51:57,text
5141798,,1,0,yp老师的人格心理学挂人吗,2023-06-08 02:51:57,text
5141799,,10,12,或许有朋友收全新没穿过的jk制服吗 收拾衣柜发现好多格裙带不走,2023-06-08 02:52:00,text
5141799,,10,12,或许有朋友收全新没穿过的jk制服吗 收拾衣柜发现好多格裙带不走,2023-06-08 02:52:00,text
5141800,,1,2,28楼一楼用电脑的兄弟,2023-06-08 02:53:52,text
5141800,,1,2,28楼一楼用电脑的兄弟,2023-06-08 02:53:52,text
5141801,,2,1,"感觉对方在刻意制造身体接触，比如胳膊碰到，肩靠在一起，手碰到之类的，甚至有时候会搂我的胳膊，我也很享受就顺其自然没有捅破
但我就是觉得我们不合适，对方也不是我理想的伴侣，我完全没有想和对方交往的意思，我只是想满足一下自己想贴贴的欲望
我这样合适吗，怎么知道对方是不是也这样想呢（她会不会是喜欢我）
还是说只是对方边界感不强觉得这只是正常的异性朋友间的行为，是我想太多了",2023-06-08 02:54:31,text
5141801,,2,1,"感觉对方在刻意制造身体接触，比如胳膊碰到，肩靠在一起，手碰到之类的，甚至有时候会搂我的胳膊，我也很享受就顺其自然没有捅破
但我就是觉得我们不合适，对方也不是我理想的伴侣，我完全没有想和对方交往的意思，我只是想满足一下自己想贴贴的欲望
我这样合适吗，怎么知道对方是不是也这样想呢（她会不会是喜欢我）
还是说只是对方边界感不强觉得这只是正常的异性朋友间的行为，是我想太多了",2023-06-08 02:54:31,text
5141802,,1,0,信管 信存检 怎么复习啊啊啊 啥也不会,2023-06-08 02:55:53,text
5141802,,1,0,信管 信存检 怎么复习啊啊啊 啥也不会,2023-06-08 02:55:53,text
5141803,,1,0,有偿求sfy国社下笔记往年题🥺,2023-06-08 02:57:21,text
5141803,,1,0,有偿求sfy国社下笔记往年题🥺,2023-06-08 02:57:21,text
5141804,,0,0,せクスが大好きです,2023-06-08 02:58:03,text
5141804,,0,0,せクスが大好きです,2023-06-08 02:58:03,text
5141805,,3,2,怀疑自己得了抑郁症/焦虑症🥺几乎是持续性的不开心和焦虑，能因为任何事焦虑很久。但之前一直觉得自己没有网上说的食欲不振/对原本的爱好兴趣减退等状况就没在意🥺最近感觉到记忆力衰退反应迟钝和不好集中注意力了,2023-06-08 02:58:49,text
5141805,,3,2,怀疑自己得了抑郁症/焦虑症🥺几乎是持续性的不开心和焦虑，能因为任何事焦虑很久。但之前一直觉得自己没有网上说的食欲不振/对原本的爱好兴趣减退等状况就没在意🥺最近感觉到记忆力衰退反应迟钝和不好集中注意力了,2023-06-08 02:58:49,text
5141806,,1,0,"u149
本回也是神回 大满足",2023-06-08 02:59:45,text
5141806,,1,0,"u149
本回也是神回 大满足",2023-06-08 02:59:45,text
5141807,,1,0,哇呜哇呜哇哩啊哈哈拉唔和呵哈哈拉唔和呵哈呜哇哩啊哈哈唔和呵哈哈呜哇呜哇哩啊哈哈哩啊哈哈拉唔和呵哈哈呜哇呜哩啊哈哈唔和呵哈哈呜哇呜哇哩啊哈哈哩啊啊哈哈唔和呵哈哈呜哇哇哩啊哈哈拉唔和,2023-06-08 03:01:22,text
5141807,,1,0,哇呜哇呜哇哩啊哈哈拉唔和呵哈哈拉唔和呵哈呜哇哩啊哈哈唔和呵哈哈呜哇呜哇哩啊哈哈哩啊哈哈拉唔和呵哈哈呜哇呜哩啊哈哈唔和呵哈哈呜哇呜哇哩啊哈哈哩啊啊哈哈唔和呵哈哈呜哇哇哩啊哈哈拉唔和,2023-06-08 03:01:22,text
5141808,,1,0,"想起了最后一次见到我的高中白月光
高考后一天的口语考试
我看见了她，她也看见了我
我们没有打扰彼此
现在想想，真的后悔没有走过去说出自己的心意
原来一晃，已经三年了",2023-06-08 03:01:26,text
5141808,,1,0,"想起了最后一次见到我的高中白月光
高考后一天的口语考试
我看见了她，她也看见了我
我们没有打扰彼此
现在想想，真的后悔没有走过去说出自己的心意
原来一晃，已经三年了",2023-06-08 03:01:26,text
5141809,,2,2,娘希匹的期末真是xy爆棚，最近每天两三管,2023-06-08 03:01:56,text
5141809,,2,2,娘希匹的期末真是xy爆棚，最近每天两三管,2023-06-08 03:01:56,text
5141811,,3,2,"Dz学的金融，2024年夏天毕业。nanpy在北京花粉过敏比较严重，因而希望dz毕业一起去上海工作；但dz全部的过往实习和积累都在北京，summer几个offer也都在北京，要去上海的话只能看看秋招的机会。但我们这行秋招机会确实不多，暑期return的质量显然更好。
现在很纠结，是否要放弃（大概率）更好的工作和职业发展机会，陪男朋友去上海呢？

Ps1 不是说上海不好，毕竟是金融中心；但就dz能拿到的offer而言，北京的质量应该会更高
Ps2 dz和男朋友感情很好，之前也确实打算听男友的去上海，但跟父母商量后意识到，不影响职发的情况下选上海肯定更好，但如果要赔上职发则需要斟酌，跟npy也还没到谈婚论嫁那步
Ps3 npy江苏人，dz北方人，但对北京上海两个城市无明显偏好
Ps4 有考虑过先异地几年再做打算，但结束异地还是得靠dz离开北京奔赴上海，与现在情况类似（彼时需要放弃更多在北京的积累，肯定会更犹豫）
Ps5 跟男朋友表达了我的顾虑，他理解但依旧认为上海也会有好的工作机会，并劝dz下一年在上海实习

# gsm jy rw xk sms 恋爱 异地恋 找工作 求职 BJ SH 城市选择 引流谢谢 期末考试 保研 高金 泛海 管院 汇丰",2023-06-08 03:03:40,text
